ra,dec,mag_model_hst-f814w,mag_model_uvista-y,mag_model_uvista-j,mag_model_uvista-h,mag_model_uvista-ks,mag_model_irac-ch1,mag_model_irac-ch2,mag_model_f115w,mag_model_f150w,mag_model_f277w,mag_model_f444w,flux_model_hst-f814w,flux_model_uvista-y,flux_model_uvista-j,flux_model_uvista-h,flux_model_uvista-ks,flux_model_irac-ch1,flux_model_irac-ch2,flux_model_f115w,flux_model_f150w,flux_model_f277w,flux_model_f444w,flux_err-cal_model_hst-f814w,flux_err-cal_model_uvista-y,flux_err-cal_model_uvista-j,flux_err-cal_model_uvista-h,flux_err-cal_model_uvista-ks,flux_err-cal_model_irac-ch1,flux_err-cal_model_irac-ch2,flux_err-cal_model_f115w,flux_err-cal_model_f150w,flux_err-cal_model_f277w,flux_err-cal_model_f444w,zpdf_med,mass_med,ssfr_med
150.0950809,2.011679394,24.6837498,24.5159458,24.34105471,24.0039815,23.28031372,24.09019202,23.84350572,24.46663513,24.33537546,23.60828385,23.64656436,0.485847623,0.567050426,0.666159332,0.908672532,1.769597568,0.839311538,1.053410665,0.593397825,0.669652993,1.3082371,1.262915386,0.041445274,0.079709411,0.062121343,0.075241277,0.09736915,0.132482922,0.110051762,0.033308476,0.027621472,0.023602292,0.024653088,3.4831,9.52645,-8.04672
150.0607337,2.024248038,,26.96684786,27.0891303,25.10441523,24.60730832,24.13745306,23.96732413,27.09055858,25.86329359,24.30044888,23.87948923,3.32E-05,0.059328157,0.053008789,0.329787285,0.521286733,0.803560864,0.939875537,0.052939102,0.163939107,0.691545005,1.019070684,0.006491992,0.06296534,0.043034534,0.051092883,0.062408582,0.146282025,0.112858036,0.009313424,0.007837173,0.01161458,0.016137115,2.7243,9.9846,-10.63634
150.1244772,2.001037629,24.13604519,23.34976834,23.2376849,22.81180805,22.71270667,21.79008433,21.82512974,23.98803798,23.36699953,22.78391717,22.70204713,0.804603509,1.659941051,1.840458546,2.724437058,2.984814417,6.981781737,6.760021939,0.922114405,1.633804881,2.795330298,3.014263048,0.112866441,0.254193705,0.20412874,0.236093166,0.284364951,0.348898805,0.258409715,0.102304665,0.078381061,0.070182461,0.073095629,2.8107,10.02486,-8.56092
150.0140719,2.041504417,24.75125063,24.60695109,24.41640735,23.9625463,23.8604055,23.43500093,23.35887254,24.4847057,24.00214307,23.36929715,23.35875075,0.456561986,0.521458273,0.621494173,0.944020621,1.037140991,1.534615671,1.646080171,0.583603273,0.910212447,1.630351104,1.646264824,0.01561102,0.060836003,0.04841851,0.056298146,0.077508494,0.235141423,0.181994035,0.017357758,0.015121878,0.013321984,0.013629701,2.8512,9.54247,-8.09311
150.0990028,2.010931963,24.97575843,24.35236518,24.26259112,23.62883418,23.52250263,24.00605298,23.50599944,24.57969114,23.93921401,23.44518585,23.26304099,0.371275787,0.65925575,0.716083311,1.28370824,1.415790351,0.906940526,1.437474745,0.534716447,0.964527011,1.520287278,1.797974816,0.085369547,0.108742113,0.092403983,0.113765475,0.150782591,0.13235971,0.128254141,0.05345514,0.047333894,0.041992952,0.047065888,2.7626,9.8047,-8.65319
150.0807654,2.017928715,25.0024498,24.78785381,24.81572089,24.68578951,24.3242592,24.39340125,24.32256771,24.86778877,24.70868989,24.10563958,24.09473275,0.362259746,0.441426576,0.430240852,0.484935743,0.676544424,0.634803773,0.677599246,0.410095018,0.474814577,0.827454591,0.835808721,0.030060938,0.071017096,0.050776282,0.060194696,0.074639489,0.137791187,0.104182643,0.022383983,0.0177992,0.010976428,0.011455214,4.0535,9.5864,-8.22975
150.0160414,2.041476891,24.81948964,24.28456257,23.90677349,23.00386655,22.74366358,22.53008659,22.35212653,24.12308498,23.19371753,22.58556858,22.27597623,0.42875001,0.701737966,0.993780808,2.282723877,2.900912084,3.531550044,4.160536983,0.814265453,1.916518385,3.355618422,4.462821428,0.042913732,0.070839142,0.060727683,0.071985576,0.10144443,0.257895895,0.199430797,0.039581168,0.033112364,0.022058614,0.027299534,2.6675,10.26452,-8.74734
150.0147566,2.042347633,29.89421219,27.59757751,26.35133945,25.73783686,25.10070934,24.03446753,23.73668877,,27.72380073,24.82236804,23.72129798,0.004002351,0.033187076,0.104583752,0.184020098,0.330914855,0.883513092,1.162316736,9.04E-05,0.029544708,0.427614855,1.178910423,0.009827475,0.057537721,0.043482385,0.050280296,0.066915336,0.216376029,0.179425696,0.009906349,0.008564272,0.007018267,0.009277617,3.3426,10.15986,-8.60094
149.9988797,2.048351535,25.83875722,26.08768073,25.6727925,25.66473713,24.63422326,24.70491904,24.36915177,25.51453197,25.3952282,24.53454275,24.52706018,0.167686119,0.133329948,0.195381302,0.19683628,0.508523113,0.476466514,0.649141374,0.226040996,0.252295044,0.557420452,0.561275298,0.017411859,0.066356766,0.053836759,0.062749247,0.086266239,0.161689022,0.213443059,0.020120651,0.016682794,0.016443053,0.017327664,4.7194,9.6012,-8.13064
150.0788127,2.019834177,26.34767231,25.88724718,26.03244403,25.10129192,24.45326451,24.82324504,24.78749061,25.84383803,25.56752891,24.46488869,24.38468689,0.104937587,0.160361877,0.140288602,0.330737343,0.600750578,0.427269591,0.441574267,0.166903247,0.21527244,0.594353089,0.639919353,0.101793017,0.109239903,0.089986658,0.109200634,0.141985869,0.159731051,0.126316739,0.085635091,0.070172601,0.030556864,0.03143239,3.4665,9.51317,-8.5877
150.0906461,2.016023314,28.31133603,25.51305835,25.40971641,25.10645233,24.4812249,24.12110246,24.16400954,26.81565964,25.70267305,24.27341473,23.97844986,0.017197511,0.226348,0.248950747,0.329169107,0.585477269,0.815753628,0.784144648,0.068192426,0.190077529,0.7089802,0.930293652,0.052021553,0.0830682,0.062055017,0.074168327,0.092664453,0.136168316,0.11078212,0.077111133,0.06241244,0.025873188,0.031240925,4.0746,9.9273,-8.59964
150.0215413,2.041205534,25.72107606,24.75290899,24.43700679,23.73970825,23.26626984,23.12355929,22.69158229,24.74372317,23.88534275,22.82266311,22.42157456,0.186882906,0.455865163,0.60981385,1.15908878,1.792635799,2.044449014,3.043456398,0.459738347,1.013591362,2.697334191,3.90274501,0.032592513,0.070740444,0.063664803,0.075932238,0.109411487,0.231563896,0.188205837,0.04532916,0.037969941,0.032308035,0.043335002,2.7324,10.20623,-8.30708
150.0017152,2.04918122,27.4114454,26.84004604,26.6135065,26.27589515,25.51112116,23.85597489,24.16912931,27.47371247,27.38761753,25.45966547,25.0221184,0.039393252,0.06667785,0.082148077,0.112109378,0.226752213,1.041381945,0.780455734,0.037197608,0.040267344,0.237757273,0.355756335,0.007226769,0.056416701,0.043800511,0.050953821,0.069690071,0.236166679,0.196873686,0.016674938,0.014625588,0.013733237,0.018005781,3.6913,9.51526,-8.81722
150.0930328,2.016102869,26.06556443,25.39553877,25.14379018,24.60083111,24.07357405,24.51022459,24.33873018,25.53649285,25.03075709,24.05928048,23.82703414,0.136073711,0.252222886,0.3180416,0.524405886,0.852256614,0.570046345,0.66758709,0.221514857,0.352936979,0.863550633,1.06951368,0.02774465,0.071163903,0.051243553,0.060830108,0.075533868,0.131241343,0.106043467,0.030064259,0.024800713,0.018379341,0.021754173,3.2972,9.76331,-8.6265
150.1213839,2.006862791,27.55130652,27.00054388,27.65947433,25.83651293,24.58388037,23.55963618,22.95501335,26.17594573,27.29560098,24.0901851,22.77346564,0.034631986,0.057515175,0.031348031,0.168033095,0.532657261,1.368187218,2.387781912,0.122919761,0.043828803,0.839316881,2.822368687,0.106813998,0.10832522,0.085152179,0.101731946,0.128186595,0.164849258,0.141458795,0.093453746,0.076683129,0.033167794,0.056226442,3.531,10.60072,-8.45278
150.015915,2.045601347,26.49283726,25.82087467,25.95510864,25.34699232,24.46211308,23.80261591,23.81732625,26.16344407,25.55380926,24.27301363,23.79066698,0.091804738,0.170470853,0.150645633,0.263756439,0.595874455,1.093839582,1.079119403,0.124343295,0.21800994,0.709242166,1.105944186,0.023422506,0.065098357,0.052407505,0.06130345,0.084262293,0.235435791,0.185284455,0.030965394,0.024898376,0.020054882,0.027347509,4.4522,9.95042,-7.86964
150.0869948,2.019900692,25.52793383,25.11667389,25.03342985,24.72658041,23.94743658,23.9062379,23.73955413,25.02864359,24.68268552,23.65418979,23.11114435,0.223267993,0.326084716,0.352069222,0.467054798,0.957249981,0.994271152,1.159253318,0.353624677,0.486324102,1.254076659,2.067960602,0.054683415,0.081276312,0.063160449,0.076641336,0.098644217,0.150139825,0.111045648,0.040546019,0.032316064,0.014228326,0.01637968,3.2519,9.90712,-8.16454
150.1248888,2.006356092,27.35078023,27.76689376,26.30305155,25.45031176,24.03090242,23.47547331,23.09124449,27.26100915,26.0863924,23.45363304,22.87463075,0.041656992,0.028395041,0.109340078,0.23981442,0.886418952,1.478463736,2.106212594,0.045247682,0.13348825,1.50850511,2.571270095,0.009583921,0.068885934,0.047383171,0.055672927,0.067569786,0.154217572,0.120078456,0.009503566,0.00749576,0.018871093,0.031488614,3.7835,10.72802,-10.59294
150.1253175,2.006093597,24.58378419,24.68696268,24.28559698,23.54004651,22.86056499,22.5121774,22.08894768,24.67740381,24.16953375,22.72113199,22.34635723,0.53270445,0.484412038,0.701069716,1.393097124,2.604797719,3.59028594,5.301770567,0.488695652,0.780165067,2.961741873,4.182703787,0.072424139,0.084717508,0.069510689,0.084826281,0.111584425,0.181965764,0.135748686,0.060423717,0.048654812,0.023507148,0.027469747,3.4743,10.4849,-9.11267
150.1284196,2.004629232,25.33805056,25.29585595,24.599512,24.03238396,23.14819031,23.76663085,23.48029629,25.47135669,24.31113679,23.00234135,22.60510259,0.265937618,0.276476115,0.525043397,0.885210215,1.998590762,1.130700696,1.47191077,0.235210834,0.68477088,2.285932805,3.295785689,0.061939491,0.082795856,0.064611818,0.078329638,0.100749185,0.177869321,0.131423967,0.070030233,0.05840775,0.037866908,0.047103334,3.4083,10.42278,-8.66401
150.1283769,2.005169504,24.37242605,23.91451191,23.88699738,23.32500564,22.58198332,22.64140394,22.28501197,23.94470957,23.50083081,22.51153168,22.20253257,0.647186694,0.986722969,1.012047851,1.698234835,3.366717467,3.187413621,4.425834927,0.959657299,1.444334139,3.592421839,4.775149496,0.077786033,0.091037364,0.070347651,0.084216756,0.106642863,0.183664422,0.139233087,0.08277663,0.068197802,0.039899704,0.046407341,3.4565,10.47451,-8.74173
150.1058501,2.013610948,25.36571796,24.97820754,25.78249029,25.36203614,25.71827135,25.82960051,,,26.00444183,24.16762887,23.96378487,0.259246448,0.370439238,0.176605361,0.260127067,0.187366291,0.169106303,0.001451159,9.04E-05,0.143953844,0.781535036,0.942944331,0.239556942,0.180898594,0.153152532,0.183643124,0.235482056,0.224968303,0.17730287,0.187842018,0.157536795,0.056863299,0.058017426,2.758,9.65341,-8.84996
150.0144917,1.876601399,,,,,,24.94523271,25.33274153,25.48634508,25.44557635,26.66494232,26.0347688,3.32E-05,0.000127377,4.23E-05,0.000336655,0.000308078,0.381862417,0.267241185,0.231986103,0.24086265,0.078347126,0.139988539,0.197390093,0.171417346,0.152146574,0.175956991,0.233272605,0.474626379,0.318085339,0.174900804,0.1464009,0.057067522,0.056885566,4.6381,9.51366,-8.43491
150.1833151,1.775768323,26.02205123,25.80705634,25.50991004,24.78853831,24.40836447,24.97720562,24.71631984,25.81642001,25.43380045,24.38640204,24.27601886,0.14163791,0.172654325,0.227005294,0.441148369,0.626115149,0.370781238,0.47148954,0.171171712,0.243489265,0.63890926,0.707281756,0.034756386,0.069771566,0.055814095,0.069183185,0.090451416,0.119268831,0.119780351,0.024882246,0.020344308,0.022136601,0.024426427,3.5603,9.5788,-8.65297
150.1928064,1.772794233,25.11565388,24.43196789,24.1117447,23.96082325,23.68580728,23.73952068,23.42486614,25.50530797,25.39450461,24.38544951,24.41283084,0.326391206,0.612650576,0.822814844,0.945519962,1.218083583,1.159289036,1.549007585,0.227969534,0.252463242,0.639470031,0.623544802,0.057742506,0.737592908,0.574966202,0.572816584,0.597237768,0.565049206,0.500603276,0.078305758,0.065701481,0.080990973,0.08080536,4.0524,9.58399,-8.59178
150.1126748,1.801956744,25.09297413,24.79244615,24.71569481,24.13857193,24.12577259,23.98148197,23.9074159,24.68668363,24.15164534,23.81192389,23.5624627,0.33328084,0.439563418,0.471761044,0.802733203,0.812252326,0.927699263,0.993192978,0.484536557,0.793125413,1.084502213,1.364630023,0.016822476,0.064391745,0.049682662,0.058376324,0.074525468,0.147208889,0.115187021,0.029051477,0.023261199,0.012851154,0.014932823,2.676,9.6319,-8.57049
150.1464727,1.789660953,23.65324362,22.95537881,22.91228536,22.68961125,22.47448374,21.73768933,21.66651312,23.58202907,23.1766829,22.15757015,21.64765448,1.255170009,2.386978328,2.483624048,3.048986488,3.717119335,7.326967516,7.823385865,1.340257891,1.946824669,4.977049287,7.960460774,0.103464956,0.143919919,0.144430751,0.165572464,0.222587874,0.214104696,0.182821677,0.046426471,0.040984837,0.042139187,0.057005414,2.9882,10.75327,-9.11132
150.1388306,1.793882426,26.87128871,26.28214036,24.98396562,23.67421769,23.16703778,22.79758526,22.62439265,25.69849938,24.25014863,22.92359106,22.48340402,0.0647865,0.111466369,0.368479856,1.231155535,1.964196291,2.760361093,3.237747236,0.190809612,0.724336798,2.457896404,3.686705045,0.01040448,0.058519253,0.042114256,0.049050069,0.060906453,0.14267086,0.109934535,0.011503315,0.010765787,0.01355981,0.019113982,2.6166,10.49188,-10.57795
150.201111,1.771216279,24.43357543,24.18335654,24.24075389,24.14801854,23.73663305,23.78300395,23.86518747,24.32798799,24.21106697,23.57440455,23.50136627,0.611744152,0.770295539,0.730631589,0.795779204,1.162376395,1.113777453,1.032583098,0.674224927,0.750884628,1.349702896,1.443622006,0.091709856,0.09002465,0.073436679,0.090248994,0.116815654,0.129944131,0.138647548,0.075707522,0.062193462,0.033726295,0.034922371,4.6388,9.88512,-7.84201
150.097442,1.809161431,25.36592702,24.87353291,24.62700031,24.24188317,23.64762656,23.11890444,23.08240248,25.10584414,24.69398616,23.59996846,23.29962038,0.259196534,0.407931119,0.511917381,0.729872048,1.261680453,2.053232936,2.123435179,0.329353547,0.481288558,1.318295037,1.738408548,0.096077196,0.11406097,0.094902264,0.109189036,0.137040778,0.221464406,0.153839507,0.119256709,0.099692147,0.044988541,0.051710368,3.9265,10.07919,-8.49693
150.1218816,1.800462742,25.77069713,25.41861706,25.16332193,24.30378026,24.02730452,24.04439314,23.95857182,25.46166059,24.75643479,23.70028719,23.53162717,0.178534087,0.246918242,0.312371373,0.68942638,0.889361225,0.875472972,0.947482667,0.237320779,0.454387196,1.201946467,1.403941883,0.004312692,0.057324491,0.040497149,0.046326061,0.056782899,0.138076451,0.106992373,0.010049487,0.008241743,0.008573814,0.009721108,3.0156,9.91968,-8.74997
150.1879091,1.777093744,25.26403771,25.07581874,24.82292425,24.24347528,24.30410828,24.61507491,24.56181322,25.11992164,24.34235864,23.98930818,23.81887452,0.284698329,0.338588735,0.427395848,0.72880256,0.689218125,0.517571121,0.543594071,0.325110759,0.66535978,0.921036256,1.077581659,0.077349052,0.082487147,0.064261506,0.077175672,0.098332266,0.137451092,0.129005364,0.065294302,0.054679737,0.032755605,0.036194832,2.5137,9.60917,-8.75043
150.1442756,1.793246628,25.26311337,23.74602319,23.42352989,23.11958409,22.94636648,21.97972092,21.61632807,24.53511844,23.90230441,22.57040792,21.49979696,0.284940808,1.152366768,1.55091517,2.051948071,2.406874284,5.862888481,8.193487073,0.557124971,0.997879808,3.402803204,9.121814049,0.1437416,0.107751279,0.093137452,0.112501405,0.145937575,0.202384125,0.14392594,0.120234752,0.098550638,0.054618209,0.075121153,2.5965,10.00026,-7.61167
150.0825736,1.81604455,25.32538696,25.09462692,24.83933806,24.61504282,24.07211495,23.74401152,24.20687125,24.79284635,24.59728479,24.04627715,24.32278096,0.269057571,0.332773881,0.420983209,0.517586416,0.853402711,1.154503869,0.753791956,0.439401425,0.526121541,0.873955139,0.677466176,0.069619108,0.10251302,0.08123123,0.092900641,0.114527535,0.211741334,0.147332721,0.090308962,0.075477645,0.045577576,0.039446753,4.7734,9.50132,-7.77736
150.083243,1.81592179,24.94763791,24.74293174,24.63441628,24.02487578,23.77230231,23.74400375,23.74191903,24.93730543,24.06394778,23.50326496,23.42436973,0.381017423,0.460073592,0.508432718,0.891352914,1.124809755,1.154512125,1.156731032,0.38466071,0.859846421,1.441099667,1.549715963,0.035714181,0.075053797,0.057206782,0.065392211,0.081095587,0.187268142,0.131408173,0.050877248,0.041918434,0.024079868,0.025920329,2.8795,9.69972,-8.21093
150.2019886,1.773772382,25.2012948,24.81021579,24.63040639,24.07032178,23.99377381,24.28965081,24.08786599,24.6999629,24.21977557,23.66724289,23.55506587,0.301635241,0.432427877,0.510313955,0.854813335,0.917255823,0.698457,0.841111566,0.478646447,0.744885931,1.239089979,1.373958616,0.042633601,0.070286394,0.053046093,0.063713649,0.080673456,0.09846128,0.125299312,0.045534885,0.036792417,0.020445732,0.022034643,2.937,9.73502,-8.60609
150.160201,1.789188879,24.4928318,19.77743183,19.99208347,20.17894235,21.76338835,22.04125395,22.00479155,23.51662177,23.09216467,21.97226989,21.66697612,0.57925165,44.5684232,36.5735076,30.79094797,7.155577027,5.539855301,5.729060133,1.42347974,2.104428299,5.903261796,7.820050411,0.159449594,1.237226177,1.272985144,1.3206703,0.490715823,0.376730295,0.22935663,0.089322831,0.085442587,0.142495544,0.176600936,3.0685,10.69987,-9.19989
150.1553483,1.791721762,24.83089595,,25.11715554,23.60522583,23.0437514,23.22869932,23.24924178,24.43552235,23.88563172,22.85375218,22.37673564,0.424269314,0.000127377,0.325940092,1.311926996,2.20038888,1.855753424,1.820972087,0.61064817,1.013321624,2.621193784,4.067295682,0.14580158,0.174312206,0.17371906,0.171469327,0.221468655,0.23414304,0.27967727,0.056681571,0.047274155,0.041153011,0.056677908,2.8272,10.44428,-8.99902
150.1573573,1.791244352,24.39301761,19.41770006,18.67788289,20.69542137,21.01482575,21.09408924,21.32492097,22.67307787,22.2143044,21.3934984,21.26065008,0.63502812,62.07546403,122.7006445,19.13513159,14.25836407,13.25452908,10.71597301,3.095771172,4.723655742,10.06006159,11.36946336,0.185274741,1.877633729,3.214469493,0.898976659,0.697513524,0.429301952,0.41823217,0.12341285,0.129733177,0.194777852,0.220708238,2.9744,10.85601,-9.1908
150.097811,1.813373084,26.12518,24.89998446,24.58994249,24.3665007,24.28045337,22.74097485,22.867253,29.44106953,26.80844014,24.71797299,24.49417846,0.128803599,0.398112869,0.529691501,0.65072834,0.704398871,2.908104851,2.588801798,0.006075362,0.068647376,0.470772193,0.578533639,0.030549833,0.141140636,0.120719784,0.139064289,0.17469861,0.2265518,0.169702486,0.027549765,0.021957225,0.134586294,0.050796209,3.513,9.61431,-9.05928
150.1171771,1.806229305,27.08974889,25.81763755,24.73870709,23.25827704,22.73823101,22.35017568,22.20625923,25.48044417,23.9312419,22.48857629,22.02986327,0.052978596,0.170979869,0.461867247,1.805881237,2.915463403,4.168019372,4.758787452,0.233250365,0.971635205,3.669183935,5.59828098,0.008776954,0.059404966,0.044113588,0.050845098,0.063821042,0.172089727,0.122193546,0.015603055,0.013687138,0.02030083,0.027706936,2.9042,10.63463,-10.5423
150.1254224,1.804140566,25.80146541,25.21580883,24.66916839,23.99502621,23.58405641,22.97489355,22.64293564,25.24505771,24.38208458,23.31593236,22.44746287,0.173545691,0.297629838,0.492416551,0.916198375,1.337757622,2.344458655,3.182920156,0.289718959,0.641454959,1.712486099,3.810788546,0.024324938,0.068272638,0.051054378,0.0587784,0.07320478,0.153944212,0.114226065,0.03926833,0.031417423,0.014892655,0.017607771,2.5421,9.76315,-7.66152
150.1701945,1.787733847,25.96445534,24.01952164,23.69189475,22.76176166,22.2891414,21.55548758,21.28951702,25.94282011,23.66047785,21.94997439,21.21477487,0.149354346,0.89575934,1.211273175,2.852957725,4.409033912,8.665726269,11.0711617,0.152360349,1.246834643,6.025737986,11.8601465,0.163649471,0.126367281,0.104927012,0.126181957,0.15970291,0.256586499,0.174688506,0.136281088,0.113052266,0.076479937,0.128263129,2.5118,10.78451,-8.48263
