acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
26.862846,26.540918,26.329828,26.084536,25.440994,24.741339,24.454332,26.407164,26.184776,25.007078,24.485344
27.792208,27.123297,26.65682,26.087255,25.17117,24.055094,23.498354,26.83312,26.295206,24.531355,23.55718
26.531126,26.208391,25.996395,25.745317,25.10229,24.425491,24.142998,26.073921,25.847118,24.681816,24.173737
26.345427,26.12777,25.982924,25.845663,25.364244,24.89859,24.70218,26.038857,25.901855,25.063023,24.724312
26.217674,25.959656,25.793688,25.602884,25.030935,24.475666,24.23817,25.851522,25.683699,24.672913,24.265207
26.236675,25.749914,25.464851,25.029016,24.033993,23.111082,22.752474,25.55325,25.215183,23.435589,22.792269
26.842464,26.579475,26.419237,26.206524,25.556166,25.018448,24.796762,26.468878,26.30064,25.185492,24.823456
26.964012,26.403292,26.00868,25.567266,24.82609,23.897638,23.429415,26.159521,25.729261,24.291042,23.47995
26.801111,26.620306,26.550797,26.364191,25.617632,25.132084,25.006369,26.55785,26.461403,25.245644,25.021633
25.827316,25.603088,25.450277,25.31682,24.852846,24.427116,24.207846,25.505632,25.37209,24.579153,24.233862
30.613049,29.895115,29.397959,28.734041,27.651178,26.326921,25.780642,29.592545,28.974537,26.898117,25.833431
29.75229,29.04015,28.54563,27.911444,26.893667,25.586872,25.039825,28.739424,28.140661,26.15785,25.092825
26.103622,25.935244,25.823524,25.72609,25.24035,24.847961,24.679459,25.861832,25.77237,24.968397,24.699831
25.75891,25.594837,25.487158,25.398975,24.965471,24.581205,24.41977,25.52705,25.43843,24.70652,24.438667
27.739948,27.295786,26.987114,26.63751,25.960613,25.15247,24.782223,27.10693,26.767591,25.48955,24.82131
26.641588,26.400839,26.240479,26.068007,25.52652,25.008032,24.799505,26.301664,26.137688,25.193329,24.822502
27.279524,26.974106,26.768631,26.530348,25.899412,25.224188,24.95988,26.848818,26.62418,25.48343,24.987627
26.050446,25.835033,25.691744,25.548523,25.042158,24.593975,24.386206,25.741795,25.609604,24.746492,24.4107
26.713839,26.39735,26.181536,25.951061,25.356894,24.753693,24.506092,26.264656,26.040615,24.98345,24.532694
24.496902,24.35858,24.27698,24.209011,23.77023,23.418013,23.261608,24.29967,24.247211,23.516693,23.28155
25.558426,25.305841,25.146593,24.963037,24.380226,23.850853,23.63467,25.197338,25.043747,24.028305,23.659817
27.576523,27.001675,26.592554,26.127872,25.360529,24.389109,23.90791,26.749859,26.296814,24.809116,23.95877
27.074726,26.852322,26.7154,26.547138,25.959965,25.376137,25.160156,26.76433,26.620949,25.58273,25.18368
28.426655,27.76798,27.310543,26.746733,25.82221,24.704977,24.160492,27.483034,26.953217,25.1803,24.217669
26.71709,26.349112,26.105396,25.806,25.108898,24.359322,24.04611,26.195095,25.923643,24.65451,24.079418
26.449587,26.092907,25.845663,25.590456,25.024956,24.372086,24.052849,25.940405,25.687408,24.640772,24.087841
26.67115,26.427849,26.267265,26.098581,25.561337,25.049353,24.822071,26.324585,26.169956,25.227543,24.84837
26.564922,26.208597,25.962126,25.70782,25.138823,24.46712,24.14652,26.056515,25.8049,24.743412,24.181421
25.93167,25.794207,25.712063,25.628485,25.14614,24.746925,24.59699,25.739141,25.671015,24.864408,24.614836
26.476288,26.177225,25.976316,25.7617,25.20055,24.605576,24.337414,26.05079,25.847906,24.828884,24.367468
25.789307,25.550072,25.383223,25.244173,24.794645,24.382738,24.190044,25.44674,25.299728,24.529648,24.212345
29.787996,28.91576,28.31377,27.539476,26.361961,24.863968,24.180204,28.540548,27.821539,25.506086,24.24867
27.234364,26.847387,26.593906,26.27508,25.547796,24.75735,24.438404,26.687307,26.40123,25.064999,24.472042
24.299904,24.18691,24.109163,24.08785,23.742502,23.47641,23.327436,24.13437,24.104282,23.549568,23.347063
24.782112,24.524857,24.358442,24.18269,23.641092,23.090542,22.8512,24.41709,24.257097,23.28994,22.878412
27.249962,27.057808,26.962772,26.777025,26.03058,25.41202,25.228977,26.984629,26.873549,25.594374,25.249548
25.897964,25.734407,25.626053,25.542923,25.09755,24.7298,24.570581,25.663671,25.583218,24.838295,24.590048
27.823343,27.451216,27.213348,26.888262,26.093681,25.287773,24.978228,27.299212,27.019495,25.596024,25.01061
27.927877,27.513775,27.231058,26.887554,26.147743,25.337908,24.994547,27.339062,27.01912,25.661081,25.030655
25.249853,25.152843,25.096287,25.068193,24.660013,24.357246,24.213404,25.108843,25.091482,24.43884,24.232134
25.281153,25.211481,25.17489,25.156214,24.727304,24.447561,24.340351,25.182726,25.175394,24.511395,24.35436
26.669853,26.29867,26.048517,25.765482,25.13107,24.402575,24.082619,26.14269,25.875322,24.69454,24.11696
26.01633,25.832664,25.708897,25.602728,25.142353,24.726479,24.549055,25.756268,25.647371,24.872738,24.569115
25.42155,25.289017,25.20296,25.142572,24.73436,24.411318,24.273346,25.233463,25.172136,24.506313,24.290167
26.410961,26.204021,26.067743,25.93891,25.44216,24.983843,24.781134,26.115786,25.996336,25.135353,24.805082
27.671572,27.348825,27.14327,26.867039,26.14414,25.44172,25.16856,27.216099,26.98105,25.69989,25.19799
26.828411,26.633848,26.516243,26.369383,25.783741,25.274626,25.07705,26.552746,26.438568,25.439907,25.099981
25.75315,25.624247,25.541807,25.478853,25.051847,24.711985,24.572798,25.570267,25.510561,24.812193,24.589705
28.008404,27.570875,27.270613,26.916908,26.202675,25.36597,24.997858,27.385742,27.050585,25.712292,25.036364
24.933962,24.909521,24.9021,24.956663,24.676083,24.521133,24.45158,24.89974,24.94635,24.53623,24.462133
26.426182,26.270432,26.195358,26.05495,25.427519,24.995958,24.851772,26.209044,26.12613,25.110258,24.86951
24.929699,24.913744,24.913975,24.950493,24.589258,24.397348,24.32769,24.90653,24.950054,24.41781,24.33819
27.190287,26.67941,26.331276,25.912918,25.113937,24.225336,23.782772,26.458933,26.071762,24.586933,23.831352
29.504877,28.719078,28.173943,27.470783,26.38069,25.040104,24.419847,28.381779,27.7246,25.62087,24.482357
25.04615,24.952106,24.89296,24.86878,24.496252,24.230558,24.117346,24.911964,24.886026,24.29725,24.131903
26.056034,25.682947,25.429766,25.140446,24.503233,23.804556,23.48205,25.524775,25.250746,24.089556,23.51683
27.335909,27.017332,26.81315,26.54971,25.850025,25.154205,24.875504,26.885597,26.657562,25.416376,24.90551
26.892483,26.497353,26.234585,25.907986,25.187056,24.407192,24.078638,26.33196,26.03447,24.718498,24.113346
26.784533,26.555725,26.425043,26.216534,25.543938,25.015179,24.819828,26.463072,26.308825,25.182674,24.842424
25.65637,25.58997,25.556187,25.536402,25.104338,24.82527,24.723265,25.562584,25.55659,24.884855,24.736753
26.868464,26.46849,26.197128,25.87847,25.191544,24.40225,24.058107,26.29942,26.000511,24.724716,24.094414
25.395563,25.168142,25.011215,24.87857,24.41467,23.977915,23.754755,25.069307,24.933441,24.136034,23.781092
29.011536,28.32401,27.842852,27.242876,26.279167,25.031485,24.491041,28.03188,27.45839,25.582682,24.543821
26.183205,25.965878,25.819395,25.681822,25.186214,24.727478,24.511362,25.871603,25.74059,24.88757,24.536734
25.437433,25.122425,24.909952,24.68261,24.113487,23.495361,23.21075,24.988468,24.772242,23.73849,23.242254
28.154404,27.684729,27.362223,26.973404,26.227352,25.34707,24.959984,27.485876,27.11878,25.715094,25.000174
31.024263,30.020727,29.306385,28.393858,27.159252,25.492752,24.70005,29.584713,28.712305,26.242132,24.777025
30.982414,30.176592,29.604774,28.881533,27.80359,26.34353,25.74244,29.836601,29.135544,26.998034,25.798737
27.5177,26.916384,26.497604,25.995998,25.157719,24.166662,23.660376,26.655104,26.179247,24.587551,23.714705
27.371124,27.066088,26.864784,26.619736,25.962765,25.320038,25.0478,26.937819,26.718946,25.560278,25.077675
25.698969,25.4111,25.217657,25.016928,24.43468,23.862967,23.591524,25.28449,25.100504,24.07402,23.622894
27.270699,26.875505,26.60595,26.28876,25.618393,24.882538,24.545036,26.707657,26.408838,25.182646,24.581207
26.341719,26.233345,26.18439,26.097687,25.5225,25.125746,24.994432,26.189747,26.150373,25.224657,25.010971
25.638943,25.434832,25.299984,25.189734,24.754883,24.337978,24.154951,25.351284,25.235914,24.483055,24.176062
26.532055,26.172092,25.920708,25.661268,25.08027,24.431393,24.121048,26.018269,25.759398,24.693308,24.155003
27.672289,27.274347,27.001251,26.686543,26.021338,25.254045,24.907995,27.105324,26.806526,25.5674,24.944891
25.964417,25.73819,25.58248,25.451847,24.98679,24.556072,24.336737,25.639833,25.505774,24.712875,24.362467
25.885792,25.787207,25.731495,25.681318,25.217499,24.90054,24.780788,25.74674,25.711573,24.980665,24.795938
25.773838,25.648113,25.57262,25.50271,25.011135,24.6562,24.524124,25.595633,25.54075,24.753036,24.540272
27.266356,26.888523,26.63256,26.334728,25.670998,24.943035,24.616987,26.728981,26.449331,25.237644,24.651869
27.150284,26.75977,26.499336,26.175735,25.469109,24.706709,24.38267,26.596088,26.3013,25.008415,24.417143
26.50328,26.216877,26.02376,25.828861,25.294422,24.730963,24.465342,26.095392,25.907331,24.946953,24.495316
27.427235,27.16672,27.005264,26.792215,26.115812,25.480337,25.238564,27.059826,26.884964,25.706688,25.265017
25.907715,25.744734,25.643822,25.553633,25.084576,24.67271,24.492859,25.67566,25.59963,24.800453,24.514776
25.613222,25.419292,25.292444,25.183952,24.741724,24.310696,24.130754,25.340998,25.230345,24.458193,24.15134
25.57943,25.40576,25.29708,25.180365,24.679869,24.268745,24.082268,25.330444,25.234837,24.398685,24.104992
27.448456,27.068264,26.813414,26.510506,25.840485,25.097063,24.775465,26.908873,26.628311,25.39079,24.809986
29.638315,28.78974,28.203619,27.43762,26.284412,24.831606,24.179466,28.427359,27.713776,25.461079,24.244156
28.36216,27.823673,27.46148,26.999296,26.109173,25.11161,24.663681,27.594055,27.176888,25.513145,24.711418
26.256538,25.944065,25.74098,25.496065,24.847319,24.185873,23.912212,25.813692,25.595856,24.435009,23.942081
26.957281,26.641703,26.43194,26.19723,25.606167,24.96903,24.688206,26.509085,26.291386,25.212381,24.719227
32.50136,31.433558,30.683613,29.680962,28.299047,26.398514,25.601458,30.98303,30.030848,27.257435,25.674406
25.790794,25.472733,25.257875,25.024591,24.450466,23.836481,23.54844,25.337297,25.115808,24.079588,23.580334
26.188412,25.943546,25.781532,25.630224,25.144335,24.64202,24.406393,25.840351,25.694231,24.825653,24.433645
24.706175,24.716429,24.733562,24.793264,24.466373,24.324553,24.277525,24.718807,24.784557,24.317837,24.285797
25.282001,25.270178,25.274893,25.30479,24.917665,24.69892,24.632284,25.264751,25.309107,24.723373,24.642197
27.601234,27.191568,26.912745,26.577726,25.868374,25.056263,24.73252,27.023476,26.70363,25.384258,24.765467
25.488264,25.387495,25.328707,25.296068,24.891556,24.578466,24.455986,25.347391,25.318506,24.661358,24.471281
24.612572,24.56858,24.54515,24.575266,24.269001,24.081676,23.998917,24.549704,24.573568,24.108606,24.010777
29.457214,28.783512,28.324783,27.720238,26.69891,25.424667,24.912086,28.502558,27.942902,25.96712,24.96185
27.182056,26.667309,26.311487,25.92314,25.247763,24.376566,23.984314,26.452484,26.065323,24.748348,24.024757
25.585587,25.541277,25.524752,25.517908,25.076654,24.79379,24.703445,25.523544,25.536228,24.846117,24.7156
27.678226,27.019005,26.564266,25.997202,25.067196,23.954248,23.414007,26.734594,26.205793,24.425367,23.470957
26.68168,26.45307,26.307491,26.144526,25.565792,25.009077,24.77974,26.357004,26.216635,25.207113,24.805597
27.39724,27.00443,26.742804,26.422665,25.72308,24.949387,24.622314,26.84051,26.547503,25.25334,24.657145
27.066967,26.783045,26.60647,26.378763,25.70725,25.044355,24.79556,26.667337,26.477043,25.278778,24.822716
28.525719,28.034586,27.701641,27.278185,26.453604,25.500637,25.103094,27.828596,27.43801,25.89482,25.143661
26.606682,26.34723,26.1687,25.99507,25.474516,24.97552,24.73605,26.23503,26.064743,25.159304,24.763557
24.741983,24.702024,24.683443,24.70591,24.364635,24.18481,24.110144,24.684486,24.707787,24.205338,24.121132
26.463053,26.323078,26.237497,26.147253,25.628433,25.184494,25.022118,26.266356,26.192848,25.324005,25.040842
25.729553,25.556408,25.447866,25.338858,24.849533,24.444633,24.258507,25.481981,25.390202,24.573393,24.28116
25.540236,25.34154,25.205175,25.096865,24.652988,24.263266,24.06209,25.254168,25.143291,24.397717,24.08633
26.041836,25.817625,25.666952,25.548052,25.143852,24.710054,24.51502,25.727106,25.595076,24.872213,24.536991
26.22657,26.027657,25.905497,25.768087,25.222183,24.731474,24.533653,25.944864,25.832561,24.891064,24.556818
25.53076,25.249058,25.051523,24.885956,24.450464,23.973251,23.711906,25.127695,24.949648,24.161856,23.742237
27.237095,26.940443,26.821264,26.518461,25.61543,25.003021,24.835287,26.839846,26.66349,25.164282,24.854954
25.014711,24.981812,24.967333,25.0044,24.6897,24.496922,24.4154,24.967758,25.0015,24.524746,24.427216
26.359095,26.041225,25.824615,25.621452,25.122734,24.572676,24.33675,25.910341,25.698618,24.78552,24.362238
26.707327,26.36501,26.155096,25.870043,25.12366,24.414198,24.117,26.220966,25.993643,24.658354,24.151272
26.552086,26.126184,25.835506,25.509302,24.837385,24.096931,23.730934,25.941933,25.63555,24.385138,23.77243
25.572607,25.48964,25.444008,25.42224,25.020117,24.731733,24.623955,25.456638,25.441866,24.79725,24.637918
24.990927,24.77838,24.639992,24.516945,24.055956,23.59611,23.382542,24.68821,24.57167,23.756746,23.407764
26.706163,26.197596,25.842203,25.448141,24.74424,23.909243,23.471012,25.976126,25.594929,24.252281,23.519857
26.949362,26.578405,26.329535,26.035242,25.370066,24.644129,24.32813,26.422455,26.149849,24.931437,24.362099
25.745724,25.621534,25.54234,25.48798,25.077839,24.752619,24.618711,25.569826,25.516413,24.84631,24.635069
25.892973,25.637833,25.461863,25.30182,24.821795,24.3457,24.10179,25.527304,25.365988,24.523794,24.130184
28.565939,27.820585,27.300453,26.655533,25.66246,24.393677,23.799314,27.49917,26.88892,24.940254,23.860043
31.609434,30.755102,30.164467,29.370014,28.129066,26.522768,25.87647,30.397495,29.655973,27.227266,25.936974
28.882433,28.190142,27.716055,27.102821,26.072449,24.817183,24.252941,27.893478,27.330984,25.346315,24.310741
25.591137,25.341278,25.177437,25.013527,24.50305,23.987947,23.752134,25.235994,25.082598,24.175095,23.779278
27.004759,26.685627,26.475494,26.228668,25.59182,24.929695,24.649723,26.551954,26.32816,25.1826,24.68023
26.091934,25.971233,25.905066,25.828947,25.309385,24.90745,24.75889,25.920038,25.874205,25.01843,24.77725
26.676983,26.438644,26.280415,26.108633,25.563353,25.042168,24.833857,26.340584,26.17855,25.227654,24.856884
25.64225,25.410673,25.261269,25.10758,24.592995,24.092003,23.870403,25.31268,25.173807,24.270384,23.895987
26.128967,25.658335,25.336845,24.967241,24.246008,23.451605,23.042067,25.454456,25.108562,23.767391,23.088333
26.868498,26.565847,26.373629,26.129194,25.443996,24.757446,24.491552,26.441332,26.231787,25.008928,24.520317
29.19764,28.564772,28.121073,27.57313,26.678453,25.5323,25.031208,28.295153,27.771109,26.031605,25.080975
27.144602,26.81139,26.588428,26.32889,25.690628,25.018654,24.72412,26.67081,26.431602,25.280464,24.75618
27.722557,27.23428,26.89759,26.496191,25.736502,24.826607,24.424137,27.027624,26.645357,25.211842,24.465601
27.490189,26.976704,26.624767,26.18976,25.384594,24.43017,24.016157,26.760006,26.35107,24.833796,24.058464
25.523083,25.130201,24.866554,24.563698,23.89061,23.197357,22.835245,24.958975,24.683865,23.461933,22.877354
27.226036,26.846157,26.660318,26.286173,25.296858,24.543884,24.302982,26.708757,26.453358,24.77992,24.329754
26.214636,26.118162,26.07933,25.989601,25.39987,25.061544,24.958645,26.079762,26.043573,25.12378,24.97259
26.312872,26.074339,25.939577,25.726858,25.059984,24.531837,24.336996,25.978273,25.820116,24.699818,24.359522
26.02005,25.565723,25.24968,24.902405,24.224861,23.472597,23.05533,25.366102,25.033993,23.775696,23.103046
26.707922,26.426416,26.239538,26.041943,25.471851,24.86487,24.598467,26.307608,26.123138,25.096882,24.627916
25.985773,25.789923,25.666462,25.523422,24.990519,24.543259,24.344948,25.705702,25.587267,24.689482,24.368599
26.538668,26.326424,26.19803,26.035625,25.426872,24.883247,24.6747,26.238604,26.110289,25.065416,24.698456
26.81573,26.577478,26.425142,26.24853,25.664019,25.11824,24.888483,26.477297,26.325022,25.310978,24.914625
25.460768,25.361658,25.304415,25.277676,24.87146,24.549915,24.4082,25.317804,25.301521,24.635712,24.426556
27.386946,26.898787,26.564596,26.158401,25.371246,24.43453,24.033401,26.693207,26.310692,24.82692,24.074442
25.292877,25.044247,24.878777,24.70989,24.197205,23.690948,23.452042,24.937857,24.780018,23.87502,23.479717
25.719791,25.40855,25.201796,24.96711,24.37506,23.756365,23.480707,25.276985,25.060722,23.993471,23.51128
27.18421,26.885002,26.692522,26.448992,25.77974,25.121204,24.855484,26.76062,26.549898,25.364185,24.884518
25.199858,25.139954,25.105637,25.108736,24.747995,24.528275,24.43472,25.11374,25.117245,24.569159,24.447577
27.467937,26.966423,26.620497,26.21177,25.43697,24.558401,24.13802,26.749271,26.365847,24.915771,24.18378
27.038568,26.452574,26.055914,25.549246,24.66011,23.67086,23.190765,26.20111,25.738344,24.0795,23.242441
24.17351,24.08838,24.037067,24.029186,23.67753,23.42839,23.294098,24.048248,24.043785,23.487642,23.312502
25.791492,25.456896,25.226345,24.983622,24.417534,23.797138,23.499165,25.313643,25.077003,24.04407,23.532219
27.639597,27.283203,27.112377,26.750475,25.797562,25.13024,24.917215,27.15568,26.91029,25.330496,24.941477
25.970818,25.678986,25.486506,25.26851,24.680178,24.084023,23.820564,25.555588,25.356777,24.309574,23.849943
25.27754,25.0138,24.835754,24.659824,24.15693,23.646439,23.394642,24.900562,24.730974,23.839008,23.423706
27.210287,26.772854,26.477991,26.110235,25.363981,24.529453,24.171131,26.588919,26.24999,24.869324,24.20868
